"01";"655";"408";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Беловский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"408";"101";"9";"2";"с Белово";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"411";"000";"5";"1";"Брусенцевский сельсовет";"с Брусенцево";;"000";"0";14.06.2013;01.01.2014
"01";"655";"411";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Брусенцевский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"411";"101";"4";"2";"с Брусенцево";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"411";"106";"9";"2";"с Романово";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"419";"000";"3";"1";"Вяткинский сельсовет";"с Вяткино";;"000";"0";14.06.2013;01.01.2014
"01";"655";"419";"000";"3";"2";"Населенные пункты, входящие в состав сельского поселения Вяткинский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"419";"101";"2";"2";"с Вяткино";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"423";"000";"6";"1";"Елбанский сельсовет";"с Елбанка";;"000";"0";14.06.2013;01.01.2014
"01";"655";"423";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Елбанский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"423";"101";"5";"2";"с Елбанка";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"423";"106";"0";"2";"п Коловый Мыс";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"434";"000";"0";"1";"Клепиковский сельсовет";"с Клепиково";;"000";"0";14.06.2013;01.01.2014
"01";"655";"434";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Клепиковский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"434";"101";"9";"2";"с Клепиково";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"434";"106";"3";"2";"с Камышенка";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"440";"000";"7";"1";"Коробейниковский сельсовет";"с Коробейниково";;"000";"0";14.06.2013;01.01.2014
"01";"655";"440";"000";"7";"2";"Населенные пункты, входящие в состав сельского поселения Коробейниковский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"440";"101";"6";"2";"с Коробейниково";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"443";"000";"9";"1";"Краснодарский сельсовет";"с Краснодарское";;"000";"0";14.06.2013;01.01.2014
"01";"655";"443";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Краснодарский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"443";"101";"8";"2";"с Краснодарское";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"446";"000";"0";"1";"Красноярский сельсовет";"с Красноярка";;"000";"0";14.06.2013;01.01.2014
"01";"655";"446";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Красноярский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"446";"101";"0";"2";"с Красноярка";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"446";"106";"4";"2";"с Усть-Журавлиха";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"457";"000";"4";"1";"Нижнегусихинский сельсовет";"с Нижняя Гусиха";;"000";"0";14.06.2013;01.01.2014
"01";"655";"457";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Нижнегусихинский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"457";"101";"3";"2";"с Нижняя Гусиха";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"457";"106";"8";"2";"п Отдалённый";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"457";"111";"2";"2";"п Петлиха";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"460";"000";"9";"1";"Нижнеозернинский сельсовет";"с Нижнеозерное";;"000";"0";14.06.2013;01.01.2014
"01";"655";"460";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Нижнеозернинский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"460";"101";"9";"2";"с Нижнеозерное";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"470";"000";"6";"1";"Троицкий сельсовет";"с Троицкое";;"000";"0";14.06.2013;01.01.2014
"01";"655";"470";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Троицкий сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"470";"101";"5";"2";"с Троицкое";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"480";"000";"2";"1";"Усть-Пристанский сельсовет";"с Усть-Чарышская Пристань";;"000";"0";14.06.2013;01.01.2014
"01";"655";"480";"000";"2";"2";"Населенные пункты, входящие в состав сельского поселения Усть-Пристанский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"480";"101";"1";"2";"с Усть-Чарышская Пристань";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"480";"106";"6";"2";"с Беспалово";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"480";"111";"0";"2";"с Усть-Чарыш";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"491";"000";"6";"1";"Чеканихинский сельсовет";"с Чеканиха";;"000";"0";14.06.2013;01.01.2014
"01";"655";"491";"000";"6";"2";"Населенные пункты, входящие в состав сельского поселения Чеканихинский сельсовет Усть-Пристанского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"655";"491";"101";"5";"2";"с Чеканиха";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"000";"000";"4";"1";"Хабарский муниципальный район";"с Хабары";;"000";"0";14.06.2013;01.01.2014
"01";"656";"400";"000";"6";"1";"Сельские поселения Хабарского муниципального района/";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"412";"000";"7";"1";"Зятьково-Реченский сельсовет";"с Зятькова Речка";;"000";"0";14.06.2013;01.01.2014
"01";"656";"412";"000";"7";"2";"Населенные пункты, входящие в состав сельского поселения Зятьково-Реченский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"412";"101";"6";"2";"с Зятькова Речка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"412";"106";"0";"2";"п Восточный";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"412";"111";"5";"2";"п Поперечное";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"420";"000";"9";"1";"Коротоякский сельсовет";"с Коротояк";;"000";"0";14.06.2013;01.01.2014
"01";"656";"420";"000";"9";"2";"Населенные пункты, входящие в состав сельского поселения Коротоякский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"420";"101";"8";"2";"с Коротояк";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"420";"106";"2";"2";"п Калиновка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"420";"111";"7";"2";"п Смирновский";;;"000";"0";14.06.2013;01.01.2014
